delta_power,theta_power,alpha_power,beta_power,gamma_power,std_dev,skewness,hjorth_activity,hjorth_mobility,hjorth_complexity,delta_beta_ratio,alpha_delta_ratio,shannon_entropy,label
-0.6493609632604955,-0.641918613754375,-0.6408931782674072,-0.6406632122746112,-0.6405726957787163,-0.70953269702349,-0.33975718724587467,-0.6529423166380681,0.043368985739362424,1.3011264298791108,0.3401837576225002,-0.004168658615906477,0.8361056248437485,Sleep stage W
-0.6494557926749421,-0.6420010664221419,-0.6409801359805853,-0.6407511626784554,-0.640661699652993,-0.7150277420592759,-0.6418746188218805,-0.653104809461146,0.21225632103063907,0.6690790248764128,0.5783574273165429,-0.4799484714430291,-1.3821624492355877,Sleep stage W
-0.649399184534751,-0.6419046445670507,-0.6408830018281806,-0.6406538340001948,-0.6405610681348046,-0.7139995882173032,-1.2347217784972049,-0.6530763375258212,0.322972581534295,0.35181658137392746,0.13062511231275667,0.6431243036202838,-0.2730284121959196,Sleep stage W
-0.6491772169590634,-0.641946708537933,-0.6409262626294652,-0.640697344025119,-0.6406029193068524,-0.7133480552519789,-0.22244484874903908,-0.6530578649730825,1.0090481464433252,0.1869617223416362,1.4106318440151238,0.7794568279708386,0.8361056248437485,Sleep stage W
-0.6492462435683476,-0.6418247274336571,-0.6408007271522607,-0.6405709870122048,-0.6404719735344836,-0.7083638478493355,0.07956057018975841,-0.652904285291624,0.780611292383675,0.18695292364192043,0.2420318580729283,0.5710730835088275,0.8361056248437485,Sleep stage W
-0.6495404316702627,-0.6419413798700628,-0.6409163384280685,-0.6406864352326721,-0.6405937673462699,-0.709128197550272,-1.3056670171807954,-0.6529291990001372,1.043412004388215,-0.009796631043704958,-0.2815856606160382,0.3354107513221916,0.8361056248437485,Sleep stage W
-0.649375290246398,-0.6418665278962767,-0.6408435552597734,-0.640614088928286,-0.6405210185647385,-0.7092582149624761,-3.2980400259019507,-0.6529335355973117,0.6742377078586983,0.2682713325795837,0.013571489332006045,0.9636216183701629,-2.491296486275256,Sleep stage W
-0.6491097233321159,-0.641915661355491,-0.6408943206175578,-0.64066521776179,-0.6405709046055786,-0.7129689426633136,-2.104024281387848,-0.6530468659240798,0.9397258139108052,0.5386390927935121,1.3802055132419804,0.770234525306667,-1.3821624492355877,Sleep stage W
-0.6492660133417467,-0.6419952970320777,-0.640974441619047,-0.640745433455674,-0.640651579757247,-0.7136452481312299,-2.24620920411267,-0.653066539431344,0.6839864019385681,0.48532352168343657,1.5351166031560193,0.711832887231579,-1.3821624492355877,Sleep stage W
-0.6490410022039209,-0.6418440948771191,-0.6408171823015595,-0.6405868752467041,-0.6404936938728475,-0.7099714615279842,-1.5261697712355924,-0.65295654069619,0.6861243756931028,0.761522146636767,1.0056095598918866,0.3027068246338149,0.8361056248437485,Sleep stage W
-0.6495350379872007,-0.6419323894447111,-0.640908069863059,-0.6406783416172301,-0.6405851696145993,-0.7137155645367937,1.171822127871086,-0.6530686295944784,1.4198288970372257,0.7056734208871983,-0.29784824646122987,-0.723674457588106,0.8361056248437485,Sleep stage W
-0.6496042383578624,-0.6420010519284856,-0.640977406388567,-0.6407478253260412,-0.6406559005946223,-0.7194204438864351,-0.266654909940716,-0.6532171584824636,0.6153039798921582,0.31192380071699066,-0.24930230734240078,0.20316224980992842,-0.2730284121959196,Sleep stage W
-0.6493269493868499,-0.6418346732064641,-0.6408090340416204,-0.6405789418906267,-0.640476563137863,-0.7116047393968048,-0.43635357919819884,-0.6530069278666105,1.3339945188679272,0.5947624798117686,0.017157099036399535,0.5725556117687841,0.8361056248437485,Sleep stage W
-0.6492753324927274,-0.6418982908884548,-0.6408754312359312,-0.6406459015874695,-0.6405418973139544,-0.7094554938026062,-0.08784512591776455,-0.652939427200625,1.3427334086623437,0.6029248023079813,0.5668407904719243,1.2702948675703072,-0.2730284121959196,Sleep stage W
-0.6489667523947679,-0.6418792334712261,-0.6408605171528209,-0.6406318772784169,-0.6405254069598085,-0.7086811558979703,0.5522384054078439,-0.6529147398055063,1.229300637065934,0.37237243100645356,1.6268090694411488,0.8221403286981972,0.8361056248437485,Sleep stage W
-0.6495341396510432,-0.6418854254897921,-0.6408581224131463,-0.6406277301634496,-0.6405340707595201,-0.7113895153873788,0.8744530874453061,-0.6529998147550622,0.881762769213285,0.5403215276351924,-0.50463193494212,0.14611586725111203,-0.2730284121959196,Sleep stage W
-0.6494637461454349,-0.6419901847394182,-0.6409683188104381,-0.6407390795647395,-0.6406425841089773,-0.7178801490658526,0.6538529910918031,-0.6531795446184318,0.9734339805843699,0.8509327097779287,0.428181366889372,0.44516615642655866,0.8361056248437485,Sleep stage W
-0.6494469269042339,-0.6419671964202893,-0.6409442345559605,-0.6407147731503366,-0.6406205144219271,-0.7085314812271064,-0.9484244849439009,-0.6529096270304525,0.6886555547869126,0.8040848302147814,0.3182156272930117,0.3703571476589123,0.8361056248437485,Sleep stage W
-0.6492666349185626,-0.6420126169302665,-0.6409909101492659,-0.640761721269467,-0.6406669607916761,-0.7163392496606262,0.01497378797071831,-0.6531398749539554,1.06383862044018,0.3943935393361441,1.7549491574624767,0.058161766572535634,-0.2730284121959196,Sleep stage W
-0.6491698226086767,-0.6418896956190275,-0.6408676191458181,-0.6406383631078522,-0.6405467235875522,-0.7076083023963433,-0.4521895757990024,-0.6528789115736063,0.38330825872189467,0.441433343282453,0.9166413523645339,0.08644100022918791,-0.2730284121959196,Sleep stage W
-0.6493868819083156,-0.6419374360669489,-0.6409157312948691,-0.6406865290047926,-0.6405922901275977,-0.7108640940075693,-1.354830627682113,-0.652983927666313,1.0221246534874766,0.7002268540996164,0.3876747753673723,0.04011810461657796,0.8361056248437485,Sleep stage W
-0.6493006218609761,-0.6418705285587986,-0.6408486406696946,-0.640619408231468,-0.6405253765830198,-0.7145996549117916,-1.0039875906311624,-0.6530931857536414,0.8535317083125867,0.06933246906968327,0.30898257291908027,0.4256051798479132,0.8361056248437485,Sleep stage W
-0.6496380467882015,-0.6418982864773427,-0.6408702800907864,-0.6406396903387016,-0.6405419032894957,-0.7167217677252691,-1.293913895681106,-0.6531500364866597,1.02244843530122,0.3823526214476551,-0.8554012390541677,0.41716926604122945,-0.2730284121959196,Sleep stage W
-0.6496506198349207,-0.6419636906016194,-0.6409381303966626,-0.6407081101531211,-0.6406153193479744,-0.7163981041768872,0.42737704200012,-0.6531415657535838,0.7535804111862147,0.5173195991300523,-0.6805014275253038,0.23869517577677388,0.8361056248437485,Sleep stage W
-0.6496249158493063,-0.6420404041165989,-0.6410165345752167,-0.6407868891360475,-0.6406933901646289,-0.7214844271996018,0.026274356357769188,-0.6532640013908181,0.9376805372828315,0.5246564255359366,-0.0938891031544969,0.4772003610123032,-0.2730284121959196,Sleep stage W
-0.6490879497794533,-0.6419121539742771,-0.6408901925086602,-0.6406608920878806,-0.6405625542393723,-0.7095685467447088,0.03094017953516447,-0.6529432187847157,0.8732402012400045,0.7040100044524109,1.4282905576290985,0.5241276238094206,-0.2730284121959196,Sleep stage W
-0.6496364683418828,-0.6419729209947492,-0.6409477467220156,-0.640717820677165,-0.6406236598768611,-0.7158814953268682,0.5990183990690666,-0.6531280078442514,0.9359335703525703,1.2332783605272024,-0.5722980627278144,-0.021624687434819247,0.8361056248437485,Sleep stage W
-0.6496069330701014,-0.6419472403941244,-0.640924571833302,-0.6406952053562447,-0.6406034499600858,-0.7206756462920597,-0.2164180291519244,-0.6532460029188952,-0.21497949777609535,0.7817239016093253,-0.5345146756113391,0.013276989421836643,-0.2730284121959196,Sleep stage W
-0.6495003631908668,-0.6418623180611115,-0.6408378222141242,-0.6406080561313421,-0.6405163952893895,-0.713911433044968,0.28123503996529003,-0.6530740204869193,0.9660943205498314,0.8240106959633678,-0.45380238057292926,-0.10396449834203761,-1.3821624492355877,Sleep stage W
-0.6492931520203454,-0.6419294605245188,-0.6409081967529544,-0.6406791100740808,-0.6405849724667599,-0.7138205319740282,-0.7092999138109869,-0.6530714985705798,0.9196530776116019,0.7923646149808538,0.735896762472306,0.49029521095935963,0.8361056248437485,Sleep stage W
-0.6495877414182404,-0.6419882631311598,-0.6409631178544041,-0.6407331944838164,-0.6406399809169214,-0.7184180126919751,-0.5082923378486175,-0.6531927677844409,0.8259423415050602,0.5303612970647468,-0.2516401288853979,0.28132588281408505,0.8361056248437485,Sleep stage W
-0.6493072213895473,-0.6419456595752407,-0.6409251437718364,-0.640696192996369,-0.64059912171874,-0.7130891434306842,-0.08757411483312524,-0.6530503278577834,1.2544652046735711,0.4529006542031699,0.8152124547385323,0.6080957900572925,0.8361056248437485,Sleep stage W
-0.6493966136133688,-0.6418156125288721,-0.640792187113348,-0.640562625274482,-0.6404693941718028,-0.7073848804910079,-0.08256083105702802,-0.6528719230380032,0.9977753796866418,1.076658825226091,-0.27212148834269295,0.3568257719041547,-0.2730284121959196,Sleep stage W
-0.6494381501800998,-0.6419839807415088,-0.6409623562527293,-0.6407331896727179,-0.6406363953604665,-0.7183714302888354,-0.3811845369847529,-0.6531915729560713,1.052813426746554,0.35021279681891254,0.5090453047061535,0.4424267268873626,-0.2730284121959196,Sleep stage W
-0.6495857729616208,-0.6418346403790163,-0.6408081750973913,-0.6405779670542259,-0.6404846409031143,-0.7138934964243842,0.67228651512787,-0.6530735933596289,0.6552453106421049,1.0709965321428343,-0.8323717319324815,0.16040681622632005,0.8361056248437485,Sleep stage W
-0.6496678988533424,-0.6419755326161456,-0.6409510239355685,-0.6407212296511806,-0.6406267195544905,-0.7120865987395527,-0.13410351302201282,-0.6530208193689441,1.21078938833669,0.42736541996274297,-0.7099879892679565,0.1850794608588092,0.8361056248437485,Sleep stage W
-0.6494765656706661,-0.6419959506903117,-0.6409715222811269,-0.6407417721049056,-0.6406491423046972,-0.717593480643456,-0.5909551061693012,-0.653173746254283,1.0665210578754414,1.2671726773181593,0.3836572966577006,0.09829586582021614,0.8361056248437485,Sleep stage W
-0.6495169676964361,-0.6420162120695301,-0.6409927108254707,-0.6407631641282158,-0.6406709563389632,-0.7192530612913185,-2.1931487248315134,-0.6532134362985627,0.5575841142331581,1.4222667362745032,0.34937997712570074,-0.08941974453624922,-1.3821624492355877,Sleep stage W
-0.6496813929037999,-0.6420233084352179,-0.6409997197897666,-0.6407701632041064,-0.6406793086912249,-0.7177022111195762,0.289208721229096,-0.6531750543873772,0.576981465457526,0.8529464547990689,-0.5497854969185154,-0.29380277073757993,-0.2730284121959196,Sleep stage W
-0.6495236729203192,-0.6420084994923093,-0.6409851971403454,-0.6407556969660076,-0.6406638609197839,-0.7185100083659662,-0.8909164982642368,-0.6531951637255379,0.9753511163823263,-0.418541838907279,0.24684877026718194,0.03750362672992592,-0.2730284121959196,Sleep stage W
-0.6497068772120204,-0.6420631909676463,-0.641039254815658,-0.640809607259773,-0.6407168964172543,-0.7255071096071031,-2.8609597493101973,-0.6533455545150333,1.103440899195687,0.11873177412919919,-0.4662268635660625,-0.6177521545445509,-1.3821624492355877,Sleep stage W
-0.6492571848930643,-0.6420203398131585,-0.6409968586705936,-0.6407673142556308,-0.64067461259269,-0.7145241318496894,0.5867290043292831,-0.6530910068443937,1.763578995795234,-1.2414047795209604,1.8927800243924155,-0.6729871162170912,-0.2730284121959196,Sleep stage W
-0.6442064477777468,-0.6420207697120941,-0.6410154913059855,-0.6407898092652463,-0.6407007944185861,-0.6718872133577156,-1.1440142853820585,-0.6511448629285985,0.22543087782089916,1.6278447517817602,34.50937976493522,-0.5960645057301973,-0.2730284121959196,Sleep stage W
-0.5776582805224945,-0.5418021105959083,-0.537363083117071,-0.5363783970910238,-0.5359723502459532,0.32020008879963696,1.1031197937097128,-0.17551446615857255,0.07117906036016801,1.1519923627296031,-0.9142650087878372,0.2478845710569512,-0.2730284121959196,Sleep stage W
-0.6479043141074929,-0.6391841106933454,-0.6380313313691999,-0.6377731987139585,-0.63766732668895,-0.5004845340494075,0.5302638051511042,-0.6279406792853289,0.5645553030723195,2.983734251799475,-1.014904484112751,0.01973320525884969,0.8361056248437485,Sleep stage W
-0.6446401015216379,-0.6320435408463402,-0.6306766895997905,-0.6303715779646919,-0.6302434820397042,-0.4927074259098835,0.8816737690615405,-0.6263045091239055,0.7011923036568276,1.96558269167925,-1.190607409484421,0.142578555066044,-0.2730284121959196,Sleep stage W
-0.6274984356228938,-0.618669695377784,-0.6171366597176272,-0.6167940607767847,-0.616651780508976,-0.3485161860539876,-2.24570394495863,-0.5867706007136507,1.0120924534953564,1.2656784895367772,-0.5817105016903261,0.0385882615364043,-1.3821624492355877,Sleep stage W
-0.28936571563617236,-0.34357704258541866,-0.3435594899997752,-0.3435342982235374,-0.34352285360188217,0.35699057881679225,-0.18885865589999384,-0.14200549042449015,0.7663011750273955,0.8459418461193525,-0.17603842098926295,-0.34090336345972755,-2.491296486275256,Sleep stage W
-0.05920736504723313,-0.2011046899813393,-0.2043579613258119,-0.20504915156062042,-0.20533660028230444,0.522295584791014,1.1797102807746185,0.02255479814467639,0.8488122493029174,1.1004881565515308,0.026305312389193734,-0.39243588067517704,-1.3821624492356026,Sleep stage W
-0.15189502213715425,-0.2578780834921366,-0.2585796878242718,-0.25871476566216745,-0.2587676951182519,0.396270592254333,0.3463277857091115,-0.10497694623262226,0.8312418749848803,1.3587106083651321,-0.04766111209078805,-0.16846918101399194,-0.2730284121959196,Sleep stage W
-0.13304582379844432,-0.2885938430465242,-0.2932622795253792,-0.29426413595781564,-0.29467966836948517,0.2589229062684253,-0.21082209011178407,-0.22879888018375824,0.9917312717824918,1.7168862905633655,0.21836041003736756,-0.4597938609630884,-0.2730284121959196,Sleep stage W
-0.05079853609212027,-0.3718209808116981,-0.3773696486230165,-0.3785441418450257,-0.3790299489245204,0.22594819746684222,0.13175755327331742,-0.25618161235050224,0.3954326890558829,1.3315873190176069,1.3395606375310063,0.3353159272917343,-1.3821624492355877,Sleep stage W
0.6998669205314689,0.08117040304157648,0.07062295956680294,0.06838418067243184,0.06745433455935419,1.0155182642979368,0.3978470001592965,0.6497013881132754,0.9172542731814572,0.9321567947749685,0.8017599039728506,-0.39986432046405773,0.8361056248437485,Sleep stage W
2.0682104703716946,0.906274821417977,0.8766332139320504,0.8702676817181693,0.8676307938802355,1.4266753719350669,0.17635650336019856,1.3283809373924695,0.23491527440553567,1.345200347142867,0.6543165654643469,0.011291471522080663,0.8361056248437485,Sleep stage W
2.2380931288721846,1.2891907153172038,1.2593070478869919,1.252871005315647,1.2502016368722517,1.652664915938748,-0.28438895582466767,1.7617600262030217,0.5687492284442172,0.3811628467802144,0.2669384535227898,0.418702919326453,-0.2730284121959196,Sleep stage W
2.752459096522882,0.6584844419663456,0.6324302746248504,0.6269217238559335,0.624634939164753,1.6307077601302016,-0.2676208364154175,1.7177847100463752,0.3973761594474877,0.6677716265444942,1.9069387932294077,0.44223296042897936,0.8361056248437485,Sleep stage W
1.5229519118775041,0.720430244603323,0.7138815554241866,0.7125470011704387,0.7119966717974662,1.3685874385064751,-0.46299334076723186,1.2239050446552449,1.0378885264401452,0.11601200283893098,0.38072730330742105,1.2672500884407816,0.8361056248437485,Sleep stage W
2.4969217133337596,1.382215346682664,1.3634592797769938,1.3594364657502371,1.357755530438171,1.652218305122296,1.4173838932321072,1.7608827370733982,1.1393249140455342,-0.033094496492598595,0.3350973762776921,0.17467575749116743,-0.2730284121959196,Sleep stage W
1.39986828844129,0.9603402076639456,0.9498143747318941,0.9475706563425945,0.9466200385642023,1.3775701124372095,-0.20891126349101982,1.2398708760990071,0.6666978852394542,0.2277143151993185,-0.06516903304384923,0.6795502084427728,-1.8007981606282735,Sleep stage W
1.2448809436277617,-0.04986165988919282,-0.060152848327791095,-0.062305588178949864,-0.06320260612042372,1.0208114830535546,-0.25350875718737537,0.6575295433720791,0.5560132720770568,-0.17546288219588957,2.743281306506605,0.22607320458854097,0.8361056248437485,Sleep stage W
1.7540198234231676,0.227076249533315,0.20571970731932196,0.2011890074754505,0.19931198652768742,1.1711587598234086,-2.0605049089473115,0.8899383617256136,0.22288834485806192,-0.15240496139869905,2.1489313461100035,0.5990182303714507,-2.9099321976679415,Sleep stage W
1.8653842185145402,0.6366981939142541,0.628072339937188,0.6262348288729228,0.6254652731112798,1.3504843459301488,-2.4737392269837377,1.1919216858411266,0.8515162882700898,0.44967950249313754,0.9180389331722457,0.17217060093007255,-2.491296486275256,Sleep stage W
1.7072594043030165,1.3252406630288713,1.3086744377767439,1.3050853139542076,1.3035864711319942,1.4479399931837462,-0.7323973009252739,1.367322040658751,0.904625407603115,0.386589574184365,-0.1771197926645978,0.13604596199342361,-1.3821624492356026,Sleep stage W
1.9592331872112414,1.3422086206552055,1.3331840411802889,1.3312640029137095,1.330467370329774,1.5777001436518305,-0.12035829744492729,1.6132630367346021,0.9060172818475226,-0.16596771335828336,-0.019028736287583163,0.2835500983465593,-1.3821624492355877,Sleep stage W
1.8055131622258778,-0.18052509278652187,-0.1869114591430705,-0.18822212881983724,-0.1887627324079718,1.1217714012292728,0.43666524259543976,0.8115022119958839,0.4048088506333618,0.37666454465179033,5.785052682648734,0.24844411336401764,0.8361056248437485,Sleep stage W
2.12970985211977,-0.019307448416464916,-0.03856799993575191,-0.04261658368796806,-0.04429694798195873,1.11609816422025,-1.72698728551451,0.8026270999130116,-0.8516199032969985,0.5896725557410427,4.6840351322426885,0.24746222671756524,0.8361056248437485,Sleep stage W
2.0736810592663595,0.21572845374685648,0.18663782626918315,0.180457330120612,0.17789861197439746,1.174014227528282,-2.6202758585075276,0.8945175481848483,-1.7448696793055336,2.244538084508108,2.8017945629922183,-0.2862043613933406,0.8361056248437485,Sleep stage W
2.507414320644732,1.3741191071656567,1.3593670424559214,1.356241160395731,1.3549724713933453,1.734716388507383,-0.19609376663743242,1.929730149252729,-0.3951268345003136,0.20092628308508095,0.3460981931377375,0.35832254823858,-0.2730284121959196,Sleep stage W
2.766654086842733,0.2241171353988132,0.18222484467260375,0.17330004361702905,0.16962347980900627,1.3198998491975744,-0.5077422270342488,1.1385092054773434,0.6681396988053688,-0.16818423720925468,4.047739405594986,0.5284105589511613,-0.2730284121959196,Sleep stage W
2.353405075185394,0.5123881677525203,0.4858230422224791,0.4801929793945172,0.47786975413956423,1.3990447805437947,-0.34632865001380464,1.2783397264181386,1.002940796285833,-0.19355974867696726,1.9002091959266143,0.35335502812391584,-0.2730284121959196,Sleep stage W
1.7931521879689751,0.08588125882144752,0.07647982467045612,0.07455074886023917,0.0737600081422291,1.2785463418783296,0.64581325798015,1.067538011688265,-0.5703854305780728,1.042496893312553,2.941463076736077,0.07047457829983403,-0.2730284121959196,Sleep stage W
3.2069467160022676,0.5053107229413379,0.46324150998533564,0.45427326149087094,0.450554775720593,1.5321636882580896,-0.3311398284991839,1.5253594047424435,-1.856327515797829,1.175419310938885,3.093146034208391,-0.028090031892002074,-1.3821624492355877,Sleep stage W
0.729177694053031,-0.46888741221376107,-0.4721429615224112,-0.4728017231393376,-0.47308954572198825,0.475255196539825,1.0004336824777142,-0.026618759900101006,-1.301673106337879,0.8924132061127271,9.71450471702553,-0.785855351378841,0.8361056248437485,Sleep stage W
2.253602448006818,-0.159849541282204,-0.1720976918458727,-0.17466876303769593,-0.17571555191675095,1.1480613985370105,-0.1416415862542319,0.8529765033718056,-1.5222212303048426,1.3995700022695712,6.922204106774901,-0.22801347462491858,-0.2730284121959196,Sleep stage W
0.7633733794987106,-0.21732200294776746,-0.21603105831875982,-0.21567412238139366,-0.21548897525668723,1.2526411405127444,0.8558213642888101,1.0237674478617051,-1.073219027491903,0.8312199905969856,2.812054058025561,0.9253197223992574,-0.2730284121959196,Sleep stage W
1.1778367162314862,-0.18895219713669428,-0.19408434505339786,-0.19512134604249554,-0.19554759456299128,1.0499324207041767,-0.29040238490862347,0.6976436200243862,-1.249007320903949,2.500066402134515,3.919335835078415,-0.3097485217044577,0.8361056248437485,Sleep stage W
1.6710638182274031,0.6964160350260178,0.676352516358247,0.672060601309368,0.6702802614079673,1.3666995719730421,0.6286759193740281,1.2205076058312971,0.18285662859739787,0.886083530973424,0.6105302259254866,0.22817296714492094,-0.2730284121959196,Sleep stage W
2.4825021194841552,1.3854166967969685,1.3639629361601182,1.359364908239804,1.3574463332381947,1.6581969406964958,-0.11142936856333864,1.7729117971218007,0.23860273354130138,0.9797497609364678,0.32497576453758603,-0.04762761940009535,-0.2730284121959196,Sleep stage W
1.8036015187887116,1.6470025380174254,1.6384067625608092,1.6365158279963172,1.6357069167951601,1.6113435123329145,-0.2025277515916207,1.6793234132164407,0.08908681576226551,0.2757894521359055,-0.3667582183166829,-0.2935579276755056,0.8361056248437485,Sleep stage W
1.9426434148222131,1.6972102186297469,1.6789836391018234,1.6750028535933525,1.673326090147816,1.5807594215433367,0.10494610627342969,1.6192096726627372,0.1321181880319991,-1.1313839199569347,-0.30710659473327917,-0.5592409305845855,0.8361056248437485,Sleep stage W
1.7381755669727532,1.9495569893060434,1.9485800915632925,1.9483158329523533,1.9481916878778518,1.6535051882973557,-0.3549755413940456,1.7634589563726173,0.07117885652570029,-0.6307807939809384,-0.5861745993709427,-0.7665463297832432,-0.2730284121959196,Sleep stage W
1.4197049181870154,1.902901122587836,1.9131087432146958,1.9152597517157883,1.9161569138110566,1.6364661765751494,0.0421898106062371,1.7292788294467571,-0.12715208843834078,-0.4685748449017707,-0.7456594114239485,-0.7996874320096894,0.8361056248437485,Sleep stage W
1.3914114156711996,1.7791801271026195,1.784187054803745,1.7852047599015017,1.785642920473472,1.6029488691427618,-0.057128931962609895,1.6627577177389534,0.16255300340678683,-0.8410564371047135,-0.7007333788062851,-0.8582789351290662,-2.491296486275256,Sleep stage W
1.7825829339625907,2.1412380017175887,2.145075989779528,2.1458490229925102,2.146163666963943,1.767361273779411,-0.4695560950861892,1.998108952988798,-0.1610036402867069,-0.5426419094409903,-0.656158026196843,-0.9058699637651413,0.8361056248437485,Sleep stage W
1.8607579711321733,1.8079234020233674,1.7955099727022472,1.792769711034502,1.7916242313732798,1.6233145182446964,-0.37849551987496216,1.7030571845047977,-0.2988225849074279,0.7777929812089671,-0.43142130253331956,-0.9676355667233031,0.8361056248437485,Sleep stage 1
1.9276717059873993,1.5092263750298622,1.4821655063446009,1.4762599077365908,1.4738243441968493,1.555668165953173,-0.35171397562422524,1.5705109664682513,-0.2465024995514016,1.0964101242666868,-0.1683817651359041,-1.035122037827686,0.8361056248437485,Sleep stage 1
1.7680037213524513,1.55975848226172,1.5437792624186097,1.5402801852092947,1.5388365029784121,1.5725938732964657,0.6939168467551807,1.6033151314441048,-0.46130706438041796,2.7515641406715403,-0.3225855713387015,-1.0817408777572832,0.8361056248437485,Sleep stage 1
1.8579080737591183,1.241081563574381,1.2155027247609798,1.2099567252916783,1.2076574867629775,1.4822111850975388,0.08376231015131558,1.4309021939790663,-0.4551850915578279,1.4415517589713025,0.02622128712844859,-1.0733975022095028,-0.2730284121959196,Sleep stage 1
1.61911898007693,1.2560095117451227,1.234394153733089,1.229682918208787,1.2277362003797225,1.4086798875223634,-0.907432368802254,1.2956982901189866,-0.6726637969071362,2.940568386723188,-0.17470992414041517,-1.0492121614371732,-2.491296486275256,Sleep stage 1
1.4922340086275299,0.9273977157084348,0.9056817539186355,0.9009820771386133,0.8990266998783731,1.2840035303340607,-0.09210248432111938,1.07682545857096,-0.563388202813081,1.1147126124602338,0.07481801720335113,-1.0494545629140526,-1.3821624492355877,Sleep stage 1
1.5119097389803966,1.120469151716157,1.1015934031033632,1.0974897783639324,1.0957833389803917,1.3330876265469362,-0.9882217638268397,1.1614387669920492,-0.7719968494339858,1.1807601612011718,-0.13145129106355355,-1.053820504819387,-1.3821624492355877,Sleep stage 1
1.483782774935033,0.750297118934913,0.7255357633118114,0.7201925867080508,0.7179620347838683,1.2231849036406044,0.3891499816862325,0.9747709780791747,-0.9282334565411846,3.6388811122849973,0.32723015226593694,-1.048828427167818,0.8361056248437485,Sleep stage 1
1.5207878806506945,0.7484166353696586,0.7242038966837515,0.7189888664234567,0.7168159542185658,1.1908824247092131,0.4161382428125832,0.9218334704239182,-1.4619924410423017,4.228051226934464,0.3677117378914764,-1.0423561220956172,-1.3821624492355877,Sleep stage 1
1.4741838246696912,0.894815612810607,0.8733343124410833,0.8686919273666145,0.8667471694687827,1.2657118184928133,-0.21184395884017815,1.045796580926931,-0.8962724684746759,2.5797878908148353,0.09995916833161088,-1.0732925865665368,-0.2730284121959196,Sleep stage 1
1.446342227524552,1.0866962996019942,1.0719589016324123,1.0687627831625757,1.0674235582508702,1.327088161174316,-0.26276590753613377,1.1509761922292603,-1.0338161989296486,2.3241853554745484,-0.15616119013403096,-1.05098454671088,0.8361056248437485,Sleep stage 1
1.3697480027416453,0.8189167950522588,0.795017755504173,0.7898374038776513,0.7876859773978255,1.2233546292706738,-0.7731374841090238,0.9750525656462025,-0.9985366207543209,0.9276312653132668,0.10639796996529086,-0.9146203044092562,-2.491296486275256,Sleep stage 1
1.0552162727809178,0.7016843422884899,0.6836672239235629,0.6797523982004774,0.678125777040842,1.0920706360566375,0.09724646584467089,0.7653109497814831,-1.3039003782084855,3.304615803541134,-0.06417927357774687,-0.9467975701905974,-1.3821624492355877,Sleep stage 2
1.0700962896763084,0.6763453117338605,0.6610329378477726,0.6577191637800415,0.6563296637023337,1.0904877750279909,-0.4736332758582435,0.762878401128114,-1.173390302969979,1.5653842060418346,-0.016958400302511306,-0.9945359539553513,0.8361056248437485,Sleep stage 2
1.0144504282228761,0.7069375346370126,0.6907446740949045,0.6872210405722162,0.685761239268425,1.0740126851287084,-1.6297947514357494,0.7375956003799994,-1.5166583498892063,1.878199412600488,-0.1179027488085653,-0.8960593180426895,-0.2730284121959196,Sleep stage 1
1.0336687069169246,0.6571331956549945,0.6413742377059409,0.6379612511679104,0.6365313811371731,1.0946016014695512,-0.6891092196860116,0.769239043710925,-1.1781265744012448,1.6186086474527428,-0.028319093055765323,-0.9789537640465878,-0.2730284121959196,Sleep stage 1
1.2029957245480312,0.9746624668962058,0.9601704677424646,0.9570089895249884,0.9556846570090924,1.2300732070246727,1.5335096950875833,0.9861746275192125,-1.1133946626233522,0.24659549463066832,-0.25036277056508877,-0.8607717171509586,-0.2730284121959196,Sleep stage 2
1.0986045381444312,1.033223830260487,1.0248099263375605,1.0229571454318904,1.0221889282586327,1.2527156772083876,-0.05566872530137508,1.023935109987928,-1.168904601259241,1.3592486569579278,-0.4042312068873165,-0.7258793523651109,-1.8007981606282735,Sleep stage 2
1.050910980007224,0.9285879103546729,0.9168332651641127,0.9142569008895555,0.9131810430414244,1.1943442538807476,0.13054522386259435,0.9274545656114112,-1.1350522020733753,0.10674510333801862,-0.3436690946300307,-0.8936014273286836,0.8361056248437485,Sleep stage 2
1.0852677874213235,1.053763096996903,1.0456540872851314,1.0438616210526976,1.043115646970673,1.2458357073729946,1.4051991780555704,1.0124149187056322,-0.6995985860772488,-1.6117339269909932,-0.4338918924413778,-0.5118999051148828,0.8361056248437485,Sleep stage 2
1.2087724219180622,1.1718047129480507,1.161845881439373,1.1596502147726246,1.158736225357825,1.3085398122423306,2.1308726054764584,1.11885533025718,-1.1422590520882052,-1.091005382034322,-0.4305373667143686,-0.6418751272495035,-1.3821624492355877,Sleep stage 2
1.0346537377828426,1.0243701507618383,1.0188261727089003,1.0176033473828456,1.0170747796051043,1.2422007814386211,-0.13360188354697244,1.00633750818262,-1.2751794069295326,1.2766625903982423,-0.45400599645786127,-0.8544097462340153,0.8361056248437485,Sleep stage 2
0.6451170250179213,1.163010030617183,1.1833716546615218,1.18778277489029,1.1896070847981042,1.2826727282295594,0.6969320308624609,1.0745471280359957,-0.5132227876014762,0.4932311527478481,-0.8893396644780842,-0.8444978974966536,-1.3821624492355877,Sleep stage 1
